home_team_av_points,away_team_av_points,home_team_av_points_conceded,away_team_av_points_conceded,home_current_pos,away_current_pos,home_last_yr_pos,away_last_yr_pos,home_prev_game_perf,away_prev_game_perf,home_team_form,away_team_form,home_team_home_form,away_team_away_form,home_team_rest_time,away_team_rest_time,h2h_form,match_importance,home_win_percentage,away_win_percentage,result,Home_AZS Czestochowa,Home_Bedzin,Home_Belchatow,Home_Bielsko-Biala,Home_Bydgoszcz,Home_Cuprum,Home_Czarni Radom,Home_GKS Katowice,Home_Gdansk,Home_Jastrzebski,Home_Kedzierzyn-Kozle,Home_Kielce,Home_Olsztyn,Home_Rzeszow,Home_Slepsk Suwalki,Home_Szczecin,Home_Verva Warszawa,Home_Wielun,Home_Zawiercie,Away_AZS Czestochowa,Away_Bedzin,Away_Belchatow,Away_Bielsko-Biala,Away_Bydgoszcz,Away_Cuprum,Away_Czarni Radom,Away_GKS Katowice,Away_Gdansk,Away_Jastrzebski,Away_Kedzierzyn-Kozle,Away_Kielce,Away_Olsztyn,Away_Rzeszow,Away_Slepsk Suwalki,Away_Szczecin,Away_Verva Warszawa,Away_Wielun,Away_Zawiercie
22.09537555,19.6,23.38374635,21.0,14,17,15,16,1,0,-1.066641682,-0.6,-0.632846686,-0.6,1,1,0.6,3,24.24242424,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.94357893,22.40303204,21.90678334,22.17256228,5,3,5,7,0,0,0.561028312,0.446912191,0.78612326,1.153451351,3,4,-0.36,2,60.0,74.28571429,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24.1704146,23.14135912,21.27420422,21.69301294,2,1,3,1,1,1,1.742365067,0.623662054,1.851219075,0.953332518,5,4,0.28,3,84.375,84.375,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19.21333333,22.67630044,21.8,22.24033042,17,14,16,15,0,1,-1.08,-0.253313346,0.0,-2.053971026,6,6,-1.08,3,0.0,26.47058824,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.24242563,22.83486314,22.21804982,21.84542667,3,5,7,5,1,0,0.557529753,0.24882265,0.771781417,0.644672954,3,3,0.488,2,75.0,58.33333333,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23.17975396,24.40299835,22.42107702,21.68603005,3,1,1,3,0,1,-0.10107035699999999,1.993892054,0.877166344,1.56925421,3,3,-0.8240000000000001,3,81.81818182,84.84848485,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.0,20.0,20.0,20.0,9,6,9,6,0,0,0.0,0.0,0.0,0.0,7,7,0.0,0,50.0,50.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.0,20.0,20.0,20.0,3,12,7,8,0,0,0.0,0.0,0.0,0.0,7,7,0.0,0,50.0,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20.0,20.0,20.0,20.0,4,7,10,4,0,0,0.0,0.0,0.0,0.0,7,7,0.0,0,50.0,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20.0,20.0,20.0,20.0,13,4,13,1,0,0,0.0,0.0,0.0,0.0,7,7,0.0,0,50.0,50.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20.0,20.0,20.0,20.0,8,9,11,5,0,0,0.0,0.0,0.0,0.0,7,7,0.0,0,50.0,50.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20.0,20.0,20.0,20.0,11,7,14,2,0,0,0.0,0.0,0.0,0.0,7,7,0.0,0,50.0,50.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.48,20.6,20.64,21.1,8,13,2,13,0,0,-0.2,-0.4,0.0,0.0,2,4,0.0,0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.36,21.0,20.2,20.13333333,4,3,10,6,1,1,0.2,0.6,0.2,0.6,4,5,0.0,0,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.0,21.1,20.0,20.6,14,2,12,1,0,1,0.0,0.4,0.0,0.4,7,4,0.0,0,50.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20.4,20.13333333,20.9,21.0,10,8,5,9,0,0,-0.4,-0.6,0.0,0.0,3,5,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20.13333333,20.64,21.0,20.48,12,8,8,14,0,1,-0.6,0.2,0.0,0.0,4,2,0.0,0,0.0,100.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.0,20.9,20.0,20.4,11,8,3,11,0,1,0.0,0.4,0.0,0.0,7,3,0.0,0,50.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20.2,21.0,20.36,20.13333333,10,4,4,7,0,1,-0.2,0.6,0.0,0.0,5,5,0.0,0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22.08,21.061999999999998,20.68,20.834,1,4,1,14,1,1,0.92,0.56,0.0,0.4,2,2,0.0,0,100.0,100.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.384,20.0,20.811999999999998,20.28,7,9,2,3,1,1,0.24,0.2,0.4,0.0,3,3,0.0,0,50.0,100.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20.38666667,20.78,21.72,21.88,11,13,5,13,0,0,-0.92,-0.72,-0.6,-0.4,3,3,0.0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.76,20.2,20.30666667,21.2,3,14,6,12,1,0,0.68,-0.6,0.0,0.0,4,4,0.0,0,100.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20.55666667,21.10666667,21.35,20.86666667,13,7,8,9,0,1,-0.88,0.12,-0.4,0.6,4,4,0.0,0,0.0,50.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21.7,20.488000000000003,20.45666667,20.12,2,7,7,10,1,0,0.88,-0.04,0.6,0.0,3,4,0.0,0,100.0,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20.51,21.0,21.188000000000002,20.32,12,8,4,11,0,0,-0.56,0.12,-0.4,-0.2,4,5,0.0,0,0.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22.53333333,20.57866667,21.256,22.21333333,6,13,11,8,1,0,0.696,-1.304,0.4,-0.6,4,5,0.0,0,66.66666667,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22.01866667,22.11,20.82666667,20.66533333,4,2,9,7,1,1,0.696,1.104,-0.6,0.4,6,6,0.0,0,66.66666667,100.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21.1472,21.375999999999998,20.7696,21.50933333,5,9,2,5,1,1,0.392,-0.136,0.52,-0.4,7,7,0.0,0,66.66666667,33.33333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19.98293333,20.6904,21.6672,20.846,8,9,14,10,0,0,-0.152,-0.43200000000000005,0.2,-0.4,7,6,0.0,0,66.66666667,33.33333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22.664,20.12,19.67733333,20.264,1,10,1,3,1,0,1.3359999999999999,-0.04,0.6,-0.2,7,7,0.0,0,100.0,50.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21.36,21.408,21.69333333,22.68373333,12,13,12,4,1,0,0.12,-1.048,-0.6,-0.2,7,7,0.0,0,50.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20.75733333,21.34133333,22.57066667,21.44533333,14,4,13,6,0,0,-1.176,-0.055999999999999994,-0.4,0.68,7,7,0.0,0,0.0,66.66666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.62933333,22.16746667,21.27786667,21.40746667,11,8,3,5,0,1,-0.632,0.4912,0.2,0.28,3,4,0.0,0,33.33333333,50.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21.93397333,23.19786667,21.60597333,20.2752,8,1,5,1,0,1,0.19296,1.6688,0.12,0.92,3,6,0.0,0,40.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21.27306667,21.11776,20.91626667,21.68234667,3,6,6,2,1,0,0.1552,-0.2864,-0.6,-0.2,5,7,0.0,0,75.0,50.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.19306667,20.36586667,23.14698667,22.25653333,13,14,4,13,0,0,-1.4384,-1.1408,-0.92,-0.92,5,5,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.5296,22.088,22.23733333,21.42133333,12,11,8,12,1,1,-0.4432,0.696,-0.92,0.6,7,6,0.0,0,25.0,66.66666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21.55232,22.61493333,20.0768,20.99466667,6,4,10,9,1,1,0.2544,1.1568,-0.04,1.08,7,7,0.0,0,50.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20.98346667,19.38634667,21.22229333,22.33376,10,11,3,14,1,0,-0.3056,-0.7216,0.36,-0.28,4,7,0.0,0,50.0,50.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.90852267,22.49333333,21.06144,22.07146667,7,9,10,11,0,0,-0.39648,-0.0432,-0.632,0.44,3,7,0.0,0,40.0,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19.85907733,23.09194667,22.817007999999998,20.4624,11,3,14,9,0,1,-0.9772799999999999,1.52544,-0.44,1.464,3,3,0.0,0,40.0,80.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21.544207999999998,21.55445333,22.04587733,24.184256,8,14,2,4,0,0,-0.62912,-1.75072,-0.184,-0.76,4,4,0.0,0,40.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21.95936,20.82368,22.40522667,22.78986667,13,12,13,8,1,0,-0.31264000000000003,-0.9545600000000001,-0.52,0.12,4,3,0.0,0,20.0,20.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23.70829333,21.71845333,20.77016,21.38301333,1,3,1,6,1,1,1.7350400000000001,0.5241600000000001,1.08,0.7440000000000001,5,5,0.0,0,100.0,80.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22.6704,22.02133333,20.73706667,21.53226667,8,4,12,7,1,0,1.1568,0.2832,0.12,-0.28,5,7,0.0,0,75.0,75.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21.37476267,21.73677333,22.10641067,21.32783467,3,8,6,3,0,1,-0.180672,0.15552,-0.08,-0.76,2,6,0.0,0,66.66666667,60.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21.558944,22.4353664,22.38189333,22.63670187,12,7,8,2,1,1,-0.363648,-0.103296,-1.3359999999999999,-0.56,3,3,0.0,0,33.33333333,50.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.09717867,20.13726187,22.43477867,22.953606399999998,10,11,5,14,0,0,-0.24563200000000002,-1.181824,-0.304,-0.624,7,4,0.0,0,33.33333333,33.33333333,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.24356267,23.96663467,24.547404800000002,20.616128,14,1,4,1,0,1,-1.8005759999999997,1.988032,-1.3359999999999999,1.136,4,3,0.0,0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21.72681813,22.686320000000002,21.349152,20.73965333,7,5,10,12,1,1,0.082816,1.32544,-0.1056,1.08,4,2,0.0,0,50.0,80.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21.717488,21.76706667,22.82418133,21.77581333,13,7,13,7,0,0,-0.650112,-0.17344,-0.816,-0.624,5,3,0.0,0,16.66666667,60.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23.17355733,22.49466667,20.61992,22.65717333,3,10,9,11,1,0,1.620352,-0.43456000000000006,0.12,-0.048,6,6,0.0,0,83.33333333,40.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21.122752,22.07485013,22.06226773,24.27792384,9,14,3,4,0,0,-0.475584,-1.6404608,0.688,-1.008,6,5,0.0,0,50.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23.81330773,20.91382187,20.772902399999996,22.90551467,1,12,1,8,1,0,1.7904256,-0.8909184000000001,1.464,0.496,6,7,0.0,0,100.0,28.57142857,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22.94829312,22.26365333,21.77602816,21.37065067,6,4,2,7,1,1,0.5173632,0.261248,0.2528,-0.0992,7,5,0.0,0,57.14285714,66.66666667,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20.70980949,21.72906667,23.76288512,23.12573867,11,10,14,11,0,0,-1.5454591999999998,-0.9476479999999999,-0.752,-0.6384,6,4,0.0,0,28.57142857,33.33333333,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23.07774293,22.09981013,22.54782293,21.41846187,8,3,5,6,1,1,0.40349440000000003,0.4554624,0.3568,-0.0048,7,7,0.0,0,42.85714286,71.42857143,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22.88238933,23.53884587,21.725056,20.22926933,7,3,12,9,0,1,0.46035200000000004,1.8962816000000002,0.496,1.5712,7,5,0.0,0,66.66666667,85.71428571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21.3239904,22.51478784,23.10934507,21.81265493,14,7,13,10,0,1,-0.9200896000000001,0.6662528,-1.0528,0.28,7,7,0.0,0,14.28571429,57.14285714,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20.19772416,21.944256,23.32441173,22.09652053,12,7,8,7,0,0,-1.31273472,-0.39100159999999995,-1.6688,-0.6793600000000001,4,4,-0.6,0,25.0,57.14285714,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23.18107669,21.21919232,21.03341547,22.68747605,3,14,9,13,0,0,1.11702528,-0.93607168,0.696,-0.136,5,4,0.0,0,75.0,12.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.50988011,22.76219435,23.57233907,22.78825835,13,8,4,5,1,0,-0.91236864,-0.07720448,-1.2688,0.024,7,6,0.0,0,12.5,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21.48325333,23.15591147,23.20059093,21.7300448,11,7,11,12,0,1,-1.1581184,0.7682816,-0.28,0.264,7,6,0.0,0,28.57142857,71.42857143,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22.21183027,23.3586345,21.61012395,21.55415586,5,6,10,2,1,1,0.73300224,1.01389056,0.51552,0.152,5,7,0.0,0,62.5,62.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.40817933,21.0482016,23.65952939,22.49981419,12,10,8,3,0,0,-1.450187776,-0.7804671999999999,-1.7350400000000001,-1.208,4,7,0.0,0,22.22222222,42.85714286,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22.42984811,21.26784759,21.43476949,23.1103081,3,11,6,14,1,1,0.76436992,-0.83636736,0.536,-1.0992,7,7,0.0,0,75.0,37.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.5554048,24.05064619,21.92721643,20.08498859,5,1,7,1,1,1,0.08719872,2.03234048,0.88,1.1088,6,7,0.0,0,62.5,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22.82472917,21.83856128,22.13403584,21.99985135,7,9,12,3,0,1,0.21462528,-0.02437376,0.7968,-0.3664,5,4,0.0,0,62.5,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23.89051695,19.97535386,19.76799087,23.14998084,1,14,1,13,1,0,2.025872384,-1.348857344,1.7712,-0.7088,4,7,0.4,0,100.0,11.11111111,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.74432384,21.93660267,22.19177314,22.86047275,5,11,7,11,0,1,-0.330241024,-0.52649472,0.304,-0.9107200000000001,7,7,0.0,0,55.55555556,37.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22.47084902,22.29545907,21.86654775,21.50341851,7,3,3,7,1,1,0.580500992,0.135807181,0.1504,-0.143488,7,3,0.0,0,55.55555556,60.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22.01054515,22.28790409,22.14781559,22.81787126,4,13,6,4,0,0,0.011495936000000002,-0.9298949120000001,-0.1712,-0.4064,7,7,0.0,0,66.66666667,11.11111111,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24.11241356,22.76946422,19.54772603,21.68809916,1,5,1,10,1,1,2.220697907,0.986401792,2.0169599999999996,0.424,7,7,0.0,0,100.0,66.66666667,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23.0869076,23.54486135,22.24332469,19.82673237,6,4,2,9,0,1,0.41111244799999996,1.493620224,0.80224,0.85696,7,7,0.0,0,55.55555556,77.77777778,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22.16975548,20.32654346,22.51060668,23.92762351,9,12,5,8,1,0,0.138236416,-1.760150221,-0.11456,-0.2032,7,7,0.0,0,44.44444444,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19.71361642,21.29928213,23.51998467,23.1883782,14,11,13,11,0,0,-1.679085875,-0.8211957759999999,-1.04224,-1.128576,7,5,0.0,0,10.0,33.33333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23.23588908,24.18993085,20.4113859,19.98818082,4,1,9,1,0,1,0.7948961790000001,2.176558326,1.1568,1.28704,3,4,0.0,0,70.0,100.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22.56557137,21.57667922,22.25047933,22.243238199999997,5,7,10,3,0,0,0.389121434,0.064400794,0.812416,0.30688000000000004,4,4,0.0,0,60.0,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22.38032327,22.01427808,23.35429701,22.55491314,13,11,4,14,0,1,-1.14391593,-0.06909388799999999,-1.21504,-0.27936,4,7,0.0,0,10.0,44.44444444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.18123477,22.70843612,22.70209881,22.26825248,12,3,8,6,1,1,-1.208120177,0.40919674899999997,-1.988032,0.39616,3,4,0.0,0,27.27272727,70.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.91942571,23.01952608,23.19070256,22.19465975,9,6,11,2,1,1,-0.456956621,0.728889958,0.17600000000000002,-0.2784,2,3,0.0,0,40.0,60.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.58636726,21.29580438,20.80273481,21.92848534,3,10,7,5,1,0,0.508645745,-0.08941086699999999,0.6432,0.2192,5,4,0.0,0,63.63636364,40.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24.35194468,22.53554057,19.92387799,22.48589538,1,7,1,11,1,1,2.341246661,0.234434703,2.0135680000000002,-0.7028608000000001,3,3,0.0,0,100.0,45.45454545,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20.78664351,22.532457100000002,22.34278827,22.04038346,10,4,5,10,0,1,-0.47152869399999997,0.5112971470000001,-0.291648,-0.0608,3,4,0.0,0,36.36363636,63.63636364,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21.50134338,22.5220446,22.27459056,21.32910872,8,5,3,9,0,0,-0.148479365,0.035916943,-0.27968000000000004,0.285568,4,4,0.0,0,45.45454545,63.63636364,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22.526748899999998,22.86909381,21.73460198,20.39218785,3,2,6,7,1,1,0.527357399,0.806916596,0.26304,0.28520959999999995,4,3,0.0,0,72.72727273,66.66666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
