away_current_pos,away_last_yr_pos,away_prev_game_perf,away_team_av_points,away_team_av_points_conceded,away_team_away_form,away_team_form,away_team_rest_time,away_win_percentage,h2h_form,home_current_pos,home_last_yr_pos,home_prev_game_perf,home_team_av_points,home_team_av_points_conceded,home_team_form,home_team_home_form,home_team_rest_time,home_win_percentage,match_importance,result,Home_America Volei,Home_Bento Volei,Home_Blumenau,Home_Brasil Volei Clube,Home_Canoas,Home_Cimed,Home_Corinthians/Guarulhos,Home_Fatima UCS,Home_Funvic,Home_JF Volei,Home_Londrina,Home_Maringa,Home_Medley,Home_Minas,Home_Pinheiros,Home_Ponta Grossa,Home_RJX,Home_SESC-RJ,Home_Sada Cruzeiro,Home_Santo Andre,Home_Sao Bernardo,Home_Sao Jose dos Campos,Home_Sao Judas,Home_Sesi,Home_Super Imperatriz,Home_UM Itapetininga,Home_Ulbra Sao Caetano,Home_Volei Futuro,Home_Volei Renata,Home_Volei Ribeirao,Home_Voleisul/Paqueta,Home_Volta Redonda,Away_America Volei,Away_Bento Volei,Away_Blumenau,Away_Brasil Volei Clube,Away_Canoas,Away_Cimed,Away_Corinthians/Guarulhos,Away_Fatima UCS,Away_Funvic,Away_JF Volei,Away_Londrina,Away_Maringa,Away_Medley,Away_Minas,Away_Pinheiros,Away_Ponta Grossa,Away_RJX,Away_SESC-RJ,Away_Sada Cruzeiro,Away_Santo Andre,Away_Sao Bernardo,Away_Sao Jose dos Campos,Away_Sao Judas,Away_Sesi,Away_Super Imperatriz,Away_UM Itapetininga,Away_Ulbra Sao Caetano,Away_Volei Futuro,Away_Volei Renata,Away_Volei Ribeirao,Away_Voleisul/Paqueta,Away_Volta Redonda
8,8,0,20.5516253871,23.712191395,-0.6988147705,-1.1209704203,3,40.0,0.0,5,2,1,22.43488,20.2258133333,1.2336,0.92,3,75.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6,1,23.4693157421,21.9476096578,0.3692793887,1.0149493067,3,80.0,1.0703684198,2,2,1,24.113995999,19.988548626900002,1.9265958727,2.2655532387,3,100.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,5,0,21.8297835883,23.459618732600003,-1.8371325236000002,-1.3755597157,3,20.0,1.8148052630000002,4,3,0,23.6585666399,21.0743626151,0.6088647972,1.1566805145999999,3,66.6666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,1,21.859066666700002,21.1959466667,1.264,0.24256,4,60.0,0.0,6,6,1,21.5069866667,21.27392,0.44256,0.10400000000000001,4,60.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,1,24.254305388800002,20.6066482631,1.8046419266,1.867989256,7,87.5,-2.169671555,5,6,0,22.9754525937,22.558087726300002,0.21195944530000002,0.8664133069,7,66.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,1,23.9268533119,20.6594900921,0.309311289,1.0870918378,7,71.4285714286,0.0,7,7,0,21.2872533333,21.9567573333,-0.405952,-1.08,6,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,2,1,22.947904,19.6473173333,0.44,1.5868799999999998,7,80.0,0.0,12,7,0,19.1328659076,24.5907536911,-2.4210547400999998,-1.4520352206,7,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,1,24.2911967992,20.1908389015,0.8768791339,2.1412766982,7,100.0,-0.7449856,9,5,0,21.2638268707,23.7676949861,-1.7004477725,0.1738592418,7,16.6666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,10,0,20.8420337501,24.1149905719,-1.8347107366,-2.0721144072,7,0.0,0.8944255999999999,8,8,0,19.907966976300003,23.969753116,-1.4967763362,-1.0139286351,7,33.3333333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1,22.2055893333,20.819136,0.28,0.954048,7,66.6666666667,0.0,10,12,1,21.155219457,23.906643501999998,-1.2817933101999999,-2.3697171041,7,16.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,1,23.358323199999997,19.5178538667,0.9520000000000001,1.869504,5,83.3333333333,0.0,6,6,0,23.1136954083,23.1798035144,-0.4304324437,0.09313064550000001,5,57.1428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,24.5367776443,21.2186519438,2.0437135412000003,2.0943914048,6,88.8888888889,-1.2096670638,9,5,0,21.0110614965,23.2141559889,-1.5603582180000002,-0.0609126066,6,14.2857142857,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,0,20.929802666700002,22.7154058667,0.4112,-0.7247616,7,42.8571428571,0.0,2,2,1,23.632957439299997,20.152671121199997,1.9130213585,2.412442591,7,100.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,8,1,20.876373581,23.5758024928,-1.1590518164,-0.7974210690000001,5,42.8571428571,-0.92,10,12,0,21.3641755656,23.485314801599998,-1.2254346482,-2.0957736833,4,14.2857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,1,24.2914826496,20.427592073699998,0.6474490312,1.2696734701999999,7,75.0,0.0,5,6,1,22.1244714667,21.0953088,0.9632384,0.6832,4,71.4285714286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12,7,0,19.106292726099998,24.6726029529,-2.0823962791,-2.5368437921,7,0.0,-0.1259392,11,10,0,21.0736270001,24.2419924575,-2.0576915258,-1.6558277715,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,1,23.33665856,19.6642830933,1.1616,1.8956031999999998,6,85.7142857143,0.0,9,5,0,21.0588491972,23.8213247911,-1.6482865744,-0.4487300853,5,12.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,10,0,21.658901600100002,24.393593965999997,-1.8677685891999998,-1.8461532206,5,0.0,0.5272832,6,6,0,22.5409563266,23.1938428115,-0.744345955,-0.32549548359999997,7,50.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,0,21.9795771733,21.55624704,0.424,0.57059072,6,62.5,0.0,8,8,1,20.7810988648,22.980641994299997,-0.43793685520000003,-0.41114290810000004,6,50.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,12,0,21.2113404525,22.8682518413,-0.8949980242,-1.1803477185,7,12.5,0.88,11,7,1,20.2850341808,24.5380823623,-1.8294750337,-1.7616281765000001,6,12.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,24.879422115500002,21.2249215551,2.034970833,2.0755131238,7,90.0,0.0,7,7,1,21.143842133299998,22.212324693299998,-0.37980928,-1.264,7,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,0,22.946365951500002,20.522136897,0.9015033071999999,1.3304170868,7,87.5,-0.6991100745000001,3,3,1,24.1131861196,20.6220736589,1.2157387762,1.5253444117,7,77.7777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,0,21.1804126911,24.1903931662,-2.0697060189,-1.9186292594999999,7,11.1111111111,-0.35095040000000005,12,10,0,21.4471212801,23.8348751728,-1.6769225765,-1.5246622172,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,7,0,21.1280273447,24.9804658898,-1.4659170233,-1.8635800269,5,11.1111111111,-0.0689114112,8,8,0,21.7582124252,23.917846928699998,-0.9503494842,-0.9289143265,6,44.4444444444,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,7,0,21.3150737067,23.0365264213,0.52896,-0.9038474240000001,5,44.4444444444,0.0,3,2,1,23.802660181300002,20.064759807999998,2.11648256,1.3359999999999999,7,87.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,2,1,23.157092761199998,21.0177095176,0.9212026456999999,1.2643336695,7,88.8888888889,0.0,5,6,1,23.116995071999998,22.3783309653,1.056472576,0.34656,7,66.6666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,12,1,22.319072361999996,23.194601473000002,-0.3159984194,-0.5442781748,7,22.2222222222,0.76,6,6,1,22.3527650613,22.6750742492,-0.395476764,-0.0603963869,7,55.5555555556,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,10,0,21.491030357399996,24.0679001383,-1.6942148713999998,-1.9415380612,7,0.0,0.0,8,7,0,21.7520589653,22.8292211371,-1.1230779392,-1.6112,7,40.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,0,22.626929390900003,22.9026647723,0.9392,0.2451780608,5,60.0,0.0,11,7,0,21.252421875699998,24.9843727119,-1.8908640215,-1.8093025412000001,7,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,12,0,22.8552578896,24.0890145117,-0.8527987355,-1.0354225398999999,2,20.0,0.88,9,5,1,21.9443301529,23.685647866300002,-0.9349034076,-0.9589840681999999,7,20.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,1,22.4065699402,23.484277543,-0.7272414531,-0.3602795873,7,50.0,0.43926784,6,6,1,23.415545382399998,23.140059399299997,0.2836185888,0.5516828905,2,60.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,1,23.442128145100003,20.751807846400002,1.52928,2.093186048,7,88.8888888889,0.0,4,3,0,23.8905488957,21.2976589271,0.7725910209,1.0202755293,7,70.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,10,0,21.392824285899998,24.5209867773,-1.9553718971,-2.153230449,7,0.0,2.1659027333000003,4,3,1,23.662439116599998,21.038127141700002,1.0180728167,1.2162204235,5,72.72727272729999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,0,21.7252559521,23.787422034400002,-1.1817931625,-0.8882236698999999,6,45.4545454545,-0.695299584,10,5,0,21.9554641223,24.215184959699997,-1.3479227261000002,-1.3671872546000001,6,18.1818181818,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,7,0,21.068604167300002,24.987498169499997,-1.5727336186,-2.1126912172,7,9.0909090909,0.6647692902000001,5,6,1,23.732436305900002,22.3120475195,0.8268948711,1.0413463124,6,63.636363636400006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,12,1,23.5508729783,23.6712116094,-0.0822389884,-0.22833803190000002,6,27.2727272727,0.6,8,7,1,22.668313838899998,22.4633769097,-0.2984623514,-0.68896,7,45.4545454545,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,0,22.753702516100002,21.1514462771,0.8234239999999999,1.2745488384,5,80.0,0.0,3,2,1,23.5256742089,20.947500947400002,1.6114669356,1.7299540728,7,90.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,12,0,23.107365049299997,23.9369692875,-0.6657911907,-0.7826704255,7,25.0,1.104,3,3,1,23.9299512933,20.69716838,1.4144582534,1.5729763388,7,75.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1,23.1015435127,22.388798484499997,1.3513600000000001,0.7961424485999999,7,63.636363636400006,-0.2,5,6,0,23.2259490447,21.8896380156,0.4615158968,0.6330770499,7,58.3333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,0,22.1643712979,24.1721479678,-1.0557648151,-1.4783381809,7,16.6666666667,-1.1137488895999998,11,7,1,20.894883333800003,24.2299985356,-1.4901529738,-2.0474420329,7,16.6666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,1,23.134651071100002,22.237368194400002,0.023168,0.3612301189,7,50.0,0.6,8,8,1,22.1802047617,23.6299376275,-0.3105789359,-0.3431314612,7,50.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,2,0,23.0872060338,21.7580007579,1.3369621165999999,0.6891735484999999,7,81.8181818182,-2.05001472,12,10,0,20.9809260954,24.616789421799997,-2.3225843592,-1.8197297738,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,25.170204359,21.379937244,2.2279766664,2.2604104991,7,90.9090909091,-0.2,4,2,1,23.2029620128,21.187823688399998,1.6196390707,1.4688,7,81.8181818182,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,0,22.6812348102,22.911038787600003,0.481088,0.0369139589,4,58.3333333333,0.4,1,1,0,24.816163487199997,21.5839497952,1.6083283992,2.1187394202000003,3,83.3333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6,1,23.5807592358,21.7117104125,-0.304576489,0.9692127175,7,61.5384615385,-0.6782963873000001,9,5,1,22.4814970383,23.8377183742,-0.7826705447,-1.4937498037,6,23.0769230769,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,8,1,22.3441638094,23.303950101999998,-0.54543453,-0.0484631487,6,53.8461538462,2.2191351095,3,3,1,24.1439610346,20.4244013707,1.7315666027,1.858381071,7,76.9230769231,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,7,0,21.215906667,24.133998828499998,-1.0581868949,-1.592122379,7,15.3846153846,0.6,8,7,0,22.9077208569,22.389894555500003,0.0889840951,0.048832,7,46.1538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,12,0,22.3525587061,24.14957543,-1.1326329526,-1.2261363404,7,23.0769230769,1.264,4,2,1,23.4197648271,21.606400606300003,0.9513388387999999,0.7839632581999999,7,83.3333333333,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,10,0,20.984740876300002,24.6434315375,-2.1642975177,-2.2580674873,7,0.0,2.4479301222,1,1,1,25.7862641231,22.600493169499998,1.8866627194,2.2949915362,4,84.6153846154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,1,23.042369610300003,21.6302589507,1.2587392,1.4957112566,7,83.3333333333,-0.4,6,6,0,23.4783211815,24.2621643634,-0.5704688329,-0.322752,4,53.8461538462,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,0,21.8753310475,23.163160081599997,-0.636347624,-0.238770519,7,50.0,2.1685200568000003,1,1,1,25.4290112985,22.2803945356,1.9093301755,2.235993229,7,85.7142857143,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,1,23.326176685500002,21.8452489777,-0.1814656,0.6711872761,7,50.0,0.6,5,6,1,24.064607388600002,21.4360349966,1.3753701740000002,1.1064616399,7,64.2857142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,3,1,23.8351688277,20.339521096600002,0.717959225,1.5852532822,7,78.5714285714,-1.9582245888,11,7,0,20.906058667,24.307199062800002,-1.8736979031999998,-2.0379536263999998,7,14.2857142857,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,12,0,22.082046964899998,24.4529936773,-1.5061063621000002,-1.5809090722999999,7,21.428571428599998,1.264,1,1,1,25.3432090388,21.6243156285,2.1274641404,2.3887945831999997,3,86.6666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,1,23.383895688200003,21.7042071606,1.40699136,1.5965690053000001,7,84.6153846154,-0.6,12,10,0,20.987792701,24.51474523,-2.2064539899,-1.855783819,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,0,23.1826569452,24.359731490700003,-0.21512960000000003,-0.8563750662999999,7,50.0,-0.2,9,5,0,22.0518642973,24.270174699400002,-1.2261364358,-1.7949998428999998,7,21.428571428599998,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,1,23.869145195,21.4851204851,1.4695696933000002,1.361071071,7,84.6153846154,-1.6396087190000002,8,8,0,21.300264838,23.5305280653,-0.7910164152,-0.0745051689,3,46.6666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6,1,24.5183525776,21.4821613306,0.3563388088,1.7002961391999998,6,66.6666666667,0.3113087451,3,3,1,23.9681350621,19.9716168772,1.6682026257,1.6867048568,5,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
