away_current_pos,away_last_yr_pos,away_prev_game_perf,away_team_av_points,away_team_av_points_conceded,away_team_away_form,away_team_form,away_team_rest_time,away_win_percentage,h2h_form,home_current_pos,home_last_yr_pos,home_prev_game_perf,home_team_av_points,home_team_av_points_conceded,home_team_form,home_team_home_form,home_team_rest_time,home_win_percentage,match_importance,result,Date,away_team,home_team,month,year
16,12,0,20.05243857,24.23521389,-1.344290824,-1.87322971,2,16,0.6,3,2,1,22.89434009,20.18733999,1.262312312,1.393447006,4,80,0,1,8,AZS Czestochowa,Rzeszow,3,2017
14,14,0,20.58590779,24.11811108,-2.153644608,-1.348936216,4,20,0.6,1,1,1,24.64380523,20.61596492,2.251741459,1.902556701,2,88,0,1,8,Bielsko-Biala,Kedzierzyn-Kozle,3,2017
4,7,1,22.67263219,21.50744945,1.088020242,1.314606591,3,76,0.2,6,5,0,22.99659551,21.65472744,-0.247066769,0.747755938,4,60,0,0,8,Jastrzebski,Cuprum,3,2017
12,13,1,22.06194341,22.12156269,-0.049928921,0.108889081,7,36,0.2,11,14,1,22.46961848,21.12818378,0.365464835,-0.061081166,5,40,0,1,9,Kielce,Bedzin,3,2017
3,3,1,22.98401274,18.84808481,0.598672478,1.465536339,3,84,-0.4,5,9,1,22.40823757,20.78539119,0.86298271,1.199026801,3,73.07692308,0,0,11,Belchatow,Olsztyn,3,2017
3,2,1,23.31547207,19.88320532,1.063324986,1.609849849,3,80.76923077,-0.2,14,14,0,19.86872623,24.29448887,-1.679148973,-0.562188706,3,19.23076923,0,0,11,Rzeszow,Bielsko-Biala,3,2017
6,5,0,22.55727641,21.48378195,-0.477090519,-0.397653415,3,57.69230769,-0.2,9,10,0,22.63778131,22.43229547,-0.518894236,-0.728564804,6,46.15384615,0,0,11,Cuprum,GKS Katowice,3,2017
7,4,0,22.07960977,22.59265681,-0.796293145,-0.312155094,6,50,-0.4,15,10,0,19.08858995,23.70358768,-1.776244468,-1.352608389,3,19.23076923,0,0,11,Gdansk,Bydgoszcz,3,2017
13,12,0,20.64163113,23.13672433,-1.697513506,-0.93565113,3,20,-0.2,16,12,0,19.77528419,24.38817112,-2.098583768,-2.080555502,3,15.38461538,0,0,11,Szczecin,AZS Czestochowa,3,2017
10,8,1,23.00082584,23.2167483,-0.713174702,-0.340656237,4,42.30769231,-0.2,11,14,1,22.67569478,20.90254702,0.692371868,0.351135067,2,42.30769231,0,0,11,Verva Warszawa,Bedzin,3,2017
1,1,1,24.71504418,19.89277194,2.11033855,2.401393167,4,88.46153846,-0.6,12,13,0,21.64955473,22.39725015,-0.312888735,-1.116258075,3,34.61538462,0,0,12,Kedzierzyn-Kozle,Kielce,3,2017
8,6,0,22.21312786,22.404087,-0.312294585,-0.114795507,6,50,0.4,4,7,1,22.29810575,21.36595956,1.251685273,1.459665593,5,76.92307692,0,1,13,Czarni Radom,Jastrzebski,3,2017
14,14,0,19.49498098,24.43559109,-2.322915686,-1.943319178,6,18.51851852,-0.4,13,12,1,21.3133049,22.25937946,-0.348520904,-0.603983778,6,23.07692308,0,0,17,Bielsko-Biala,Szczecin,3,2017
10,10,0,21.99022505,22.54583637,-0.003813182,-0.615115389,6,44.44444444,0.6,8,6,0,21.90383562,22.9232696,-0.691836405,0.459413205,4,48.14814815,0,0,17,GKS Katowice,Czarni Radom,3,2017
4,7,1,22.8384846,21.22610098,1.070416194,1.601348218,5,77.77777778,-0.2,10,8,1,23.05066067,23.07339864,0.12747501,-0.119609785,7,44.44444444,0,1,18,Jastrzebski,Verva Warszawa,3,2017
12,13,0,20.85297712,22.91780012,-0.439943137,-0.850310988,6,33.33333333,0.6,2,2,1,23.65237766,19.50656426,1.887879879,1.714757605,7,81.48148148,0,1,18,Kielce,Rzeszow,3,2017
15,10,0,19.39087196,23.24287015,-1.440009105,-1.620995575,7,18.51851852,0.4,6,5,1,22.64582113,21.06702556,-0.118122732,0.39820475,7,59.25925926,0,1,18,Bydgoszcz,Cuprum,3,2017
16,12,0,19.57022735,24.31053689,-1.675432659,-2.078867014,7,14.81481481,0.4,3,3,1,22.78721019,19.11846785,1.372429071,2.21290511,7,84.61538462,0,1,18,AZS Czestochowa,Belchatow,3,2017
5,9,0,21.96659005,21.02831295,0.851039559,0.490386168,7,70.37037037,-0.2,7,4,1,21.94368781,22.19412545,-0.049724075,0.457967783,7,51.85185185,0,0,19,Olsztyn,Gdansk,3,2017
11,14,0,22.64055583,21.37203762,-0.130451585,0.153897494,7,40.74074074,0.6,1,1,1,24.77203535,19.44755088,2.521114534,2.122045361,7,88.88888889,0,1,19,Bedzin,Kedzierzyn-Kozle,3,2017
7,4,0,22.15495025,23.08863369,-0.437034516,-0.63977926,6,50,-0.4,16,12,0,19.38951522,24.44842951,-2.263093611,-2.064444402,7,14.28571429,0,0,25,Gdansk,AZS Czestochowa,3,2017
6,5,1,22.7666569,21.30362045,-0.181672415,0.305501814,7,60.71428571,0.4,5,9,1,22.90660538,21.42265036,0.992308935,0.759221441,6,71.42857143,0,1,25,Cuprum,Olsztyn,3,2017
3,3,1,23.22976815,19.02810761,0.678937983,1.697943257,7,85.18518519,-0.6,14,14,1,19.95598479,24.10847288,-1.354655343,-1.049750965,7,21.42857143,0,0,25,Belchatow,Bielsko-Biala,3,2017
15,10,0,19.96269757,23.24429612,-1.552007284,-1.69679646,7,17.85714286,0.2,8,6,0,21.9230685,22.97861568,-0.753469124,0.167530564,7,46.42857143,0,1,25,Bydgoszcz,Czarni Radom,3,2017
13,12,0,21.61064392,22.16750357,-0.958010805,-0.478816723,7,22.22222222,-0.6,12,13,0,20.23238169,23.0842401,-1.08024879,-1.49300646,7,32.14285714,0,0,26,Szczecin,Kielce,3,2017
3,2,1,23.67190213,19.15525141,1.450659989,1.910303903,7,82.14285714,-0.6,11,14,0,22.91244466,22.34763009,-0.276882004,-0.119091946,7,39.28571429,0,0,26,Rzeszow,Bedzin,3,2017
9,8,1,22.60052854,22.69871891,-0.170539761,0.301980008,7,46.42857143,0.6,1,1,1,25.06762828,20.35804071,2.416891627,2.097636288,7,89.28571429,0,1,26,Verva Warszawa,Kedzierzyn-Kozle,3,2017
4,7,0,22.51078768,21.14088079,0.656332955,1.081078575,7,75,-0.4,10,10,1,22.23218004,22.4366691,-0.292092311,-0.782851843,7,46.42857143,0,0,28,Jastrzebski,GKS Katowice,3,2017
5,9,1,22.9252843,21.43812029,1.280831647,1.193847148,6,72.4137931,-0.4,8,6,1,22.4384548,22.18289254,-0.202775299,0.534024451,6,48.27586207,0,0,31,Olsztyn,Czarni Radom,3,2017
10,10,0,21.86574403,22.26933528,0.196949455,-0.433673849,4,44.82758621,0.2,9,8,0,21.41375616,23.15897513,-0.358415993,0.104312172,6,44.82758621,0,1,1,GKS Katowice,Verva Warszawa,4,2017
15,10,0,19.77015805,23.49543689,-1.641605827,-1.757437168,7,17.24137931,0.6,4,7,1,22.32863015,20.99270463,1.06486286,1.767732475,4,75.86206897,0,1,1,Bydgoszcz,Jastrzebski,4,2017
7,4,1,22.79062687,22.20424029,0.250372387,0.088176592,7,51.72413793,-0.4,14,14,0,19.76478783,24.35344497,-1.683724274,-1.439800772,7,20.68965517,0,0,1,Gdansk,Bielsko-Biala,4,2017
16,12,0,19.24494551,24.62541028,-1.940346127,-2.410474889,7,13.79310345,0.4,6,5,0,22.51332552,21.64289636,-0.155598549,0.7185638,7,58.62068966,0,1,1,AZS Czestochowa,Cuprum,4,2017
1,1,1,25.05410262,19.6197659,2.28827084,2.533513301,6,89.65517241,0.2,2,2,1,23.9375217,18.72420113,2.128243123,1.771806084,6,82.75862069,0,1,1,Kedzierzyn-Kozle,Rzeszow,4,2017
11,14,0,21.72995573,22.87810408,-0.504361268,-0.821505604,7,37.93103448,-0.6,13,12,1,21.68851514,22.05400286,-0.183053379,-0.683187022,7,25,0,1,2,Bedzin,Szczecin,4,2017
12,13,0,20.50590535,22.86739208,-0.751954509,-1.064199032,7,31.03448276,0.6,3,3,1,23.65048119,19.02248609,1.958354606,2.370324088,7,85.71428571,0,1,2,Kielce,Belchatow,4,2017
11,14,0,21.58396458,22.50248326,-0.603489015,-0.857204483,2,36.66666667,-0.28,13,12,1,21.55081211,21.84320228,0.053557297,-0.346549618,2,27.5862069,0,0,4,Bedzin,Szczecin,4,2017
1,1,0,24.17661543,20.69581272,1.230616672,1.426810641,6,86.66666667,-0.36,4,7,1,22.86290412,20.5941637,1.451890288,2.01418598,6,76.66666667,2,0,7,Kedzierzyn-Kozle,Jastrzebski,4,2017
5,9,1,23.24022744,21.05049623,1.424665318,1.355077718,7,73.33333333,-0.72,6,5,1,23.01066042,20.71431709,0.475521161,1.17485104,6,60,1,0,7,Olsztyn,Cuprum,4,2017
10,10,0,21.82592856,23.01546822,-0.442440436,-0.946939079,7,43.33333333,0.76,9,8,1,22.33100493,22.86051344,0.313267205,0.683449738,7,46.66666667,1,1,8,GKS Katowice,Verva Warszawa,4,2017
7,4,1,22.43250149,22.20339223,0.40029791,0.270541274,7,53.33333333,-0.08,9,6,0,21.85076384,22.64631403,-0.562220239,0.027219561,7,46.66666667,1,0,8,Gdansk,Czarni Radom,4,2017
8,8,1,22.46480394,22.23841075,-0.736431809,0.650613764,1,48.38709677,-1.008,10,10,0,21.41074285,23.01237458,-1.157551263,-0.826281475,1,41.93548387,1,1,9,Verva Warszawa,GKS Katowice,4,2017
2,2,1,24.15001736,19.11269423,1.760527991,2.302594498,7,83.33333333,-0.72,3,3,1,23.92038495,18.5513222,2.166683684,2.49625927,7,86.20689655,2,1,9,Rzeszow,Belchatow,4,2017
12,13,0,19.73805762,23.29391366,-1.201563608,-1.451359226,7,30,-0.76,14,14,0,20.25183026,23.68275597,-1.546979419,-1.351840617,7,20,0,0,11,Kielce,Bielsko-Biala,4,2017
6,5,0,22.70852833,21.17145367,-0.545337932,-0.019583071,5,58.06451613,0.976,5,9,1,23.19218195,21.14039699,1.484062174,1.007377153,5,74.19354839,1,1,12,Cuprum,Olsztyn,4,2017
15,10,0,19.61612644,23.79634951,-1.913284662,-2.005949734,7,16.66666667,-0.44,16,12,0,18.79595641,24.70032822,-2.528379911,-2.251555521,7,13.33333333,0,1,12,Bydgoszcz,AZS Czestochowa,4,2017
5,7,0,22.42365663,21.47533096,0.725066364,0.56151223,5,74.19354839,0.888,1,1,1,24.34129234,20.68998351,1.741448513,2.278109031,5,87.09677419,2,1,12,Jastrzebski,Kedzierzyn-Kozle,4,2017
13,12,0,22.39064969,22.97456183,-0.566408644,-0.357154162,7,26.66666667,0.624,11,14,1,22.76717167,23.15198661,-0.285763586,-0.695273557,7,38.70967742,0,1,12,Szczecin,Bedzin,4,2017
2,3,1,24.13630796,18.10772443,1.143150386,2.333346948,4,86.66666667,-0.024,3,2,0,22.58668055,20.29015539,1.242075599,2.017444867,4,80.64516129,2,0,13,Belchatow,Rzeszow,4,2017
14,14,0,20.48146421,23.14620478,-1.658332549,-1.437583535,2,19.35483871,0.808,12,13,1,19.99044609,22.91513093,-0.961087381,-1.394405168,2,32.25806452,0,1,13,Bielsko-Biala,Kielce,4,2017
9,6,0,21.52061107,22.23705123,-0.849835668,-0.649776192,5,45.16129032,0.264,7,4,1,22.0660012,21.80271378,0.416433019,-0.233625774,5,54.83870968,1,0,13,Czarni Radom,Gdansk,4,2017
3,2,0,21.86934444,20.51212431,0.808422393,0.793660479,5,78.125,0.72,5,7,0,21.67225863,22.18026477,-0.150790216,1.011348784,6,71.875,2,1,18,Rzeszow,Jastrzebski,4,2017
16,12,1,19.03676512,23.72026258,-2.152276902,-1.822703929,7,16.12903226,0.152,15,10,0,19.65290115,23.03707961,-1.804759787,-1.282086711,7,16.12903226,0,1,19,AZS Czestochowa,Bydgoszcz,4,2017
1,1,1,24.47303388,20.28532014,1.584493338,1.99315881,7,87.5,0.52,2,3,1,23.58904637,18.28617954,2.066677558,2.597007416,6,87.09677419,3,0,19,Kedzierzyn-Kozle,Belchatow,4,2017
4,7,1,22.73780691,22.74421182,-0.019946909,0.279367827,5,72.72727273,-0.976,3,2,0,22.49547556,21.80969945,0.234928383,1.413955894,5,75.75757576,2,0,23,Jastrzebski,Rzeszow,4,2017
2,3,0,23.20457043,19.76227697,1.114520309,1.053342046,5,84.375,0.184,1,1,1,24.71176043,20.56158944,2.194527048,2.422487225,5,87.87878788,3,1,24,Belchatow,Kedzierzyn-Kozle,4,2017
11,11,0,20,20,0,0,-94,50,0,6,6,0,20,20,0,0,-94,50,0,1,29,Bedzin,Cuprum,9,2017
12,12,0,20,20,0,0,-93,50,0,6,5,0,20,20,0,0,-93,50,0,1,30,Szczecin,Olsztyn,9,2017
16,13,0,20,20,0,0,-93,50,0,6,2,0,20,20,0,0,-93,50,0,1,30,Kielce,Rzeszow,9,2017
11,10,0,20,20,0,0,-93,50,0,9,8,0,20,20,0,0,-93,50,0,0,30,GKS Katowice,Czarni Radom,9,2017
9,9,0,20,20,0,0,-92,50,0,14,15,0,20,20,0,0,-92,50,0,0,1,Verva Warszawa,Bydgoszcz,10,2017
6,1,0,20,20,0,0,-92,50,0,11,10,0,20,20,0,0,-92,50,0,0,1,Kedzierzyn-Kozle,Zawiercie,10,2017
5,6,1,21.13333333,19.73333333,0,0.6,5,100,0,12,12,0,20.25,20.75,-0.4,0,4,0,0,0,4,Cuprum,Szczecin,10,2017
4,5,1,20.75,20.25,0,0.4,4,100,0,16,13,0,19.86666667,21,-0.6,0,4,0,0,0,4,Olsztyn,Kielce,10,2017
5,9,1,21,19.86666667,0.6,0.6,3,100,0,8,7,0,20,20,0,0,-89,50,0,1,4,Verva Warszawa,Gdansk,10,2017
5,2,1,21,19.86666667,0,0.6,4,100,0,15,14,0,20,20,0,0,-89,50,0,0,4,Rzeszow,Bielsko-Biala,10,2017
10,8,0,19.95,20.7,0,-0.4,4,0,0,13,11,0,19.73333333,21.13333333,-0.6,0,5,0,0,0,4,Czarni Radom,Bedzin,10,2017
14,15,0,19.86666667,21,0,-0.6,4,0,0,8,10,1,20.7,19.95,0.4,0,5,100,0,0,5,Bydgoszcz,GKS Katowice,10,2017
4,1,1,20.7,20.35,0.4,0.4,6,100,0,1,2,1,21.45,20.44333333,0.88,0.6,3,100,0,0,7,Kedzierzyn-Kozle,Rzeszow,10,2017
15,14,0,20.55,20.65,0,-0.4,3,0,0,3,5,1,21.6,19.33333333,0.92,0.4,3,100,0,1,7,Bielsko-Biala,Olsztyn,10,2017
16,13,0,19.02666667,21.8,-0.6,-1.08,3,0,0,4,6,1,21.34666667,20.34666667,0.68,0.6,3,100,0,1,7,Kielce,Cuprum,10,2017
14,11,0,20.03666667,21.85666667,-0.6,-0.88,3,0,0,9,15,1,20.99333333,21.65,-0.08,-0.6,2,50,0,0,7,Bedzin,Bydgoszcz,10,2017
11,3,0,20,20,0,0,-85,50,0,12,4,0,20,20,0,0,-85,50,0,1,8,Belchatow,Jastrzebski,10,2017
5,7,1,20.2,19.88,0,0.2,4,100,0,13,10,0,20.35,20.7,-0.4,-0.4,7,0,0,0,8,Gdansk,Zawiercie,10,2017
14,12,0,20.76,21.04,-0.4,-0.52,4,0,0,8,8,1,20.91,20.81,0.08,-0.4,4,50,0,0,8,Szczecin,Czarni Radom,10,2017
9,10,0,21.41,21.06,0.4,-0.08,4,50,0,7,9,0,20.68,20.09333333,0.28,0,5,50,0,1,9,GKS Katowice,Verva Warszawa,10,2017
2,6,1,22.07733333,20.01066667,0.2,1.144,4,100,0,15,14,0,20.04,21.42,-0.72,-0.4,4,0,0,0,11,Cuprum,Bielsko-Biala,10,2017
7,4,1,21,20.55,0,0.4,4,100,0,3,1,1,22.01,21.28,0.72,0,5,100,0,1,12,Jastrzebski,Kedzierzyn-Kozle,10,2017
12,15,0,20.928,22.32,0.4,-0.664,5,33.33333333,0,10,12,1,21.708,21.482,-0.016,-0.2,4,33.33333333,0,1,12,Bydgoszcz,Szczecin,10,2017
6,9,1,20.794,20.22466667,0.28,0.624,3,66.66666667,0,11,11,1,21.02933333,21.61866667,-0.104,-0.4,5,33.33333333,0,1,12,Verva Warszawa,Bedzin,10,2017
10,8,0,21.378,21.748,0.4,-0.336,5,33.33333333,0,16,13,0,18.95466667,22.44,-1.464,-0.6,6,0,0,1,13,Czarni Radom,Kielce,10,2017
5,2,0,22.16,21.80466667,0.4,0.304,7,66.66666667,0,14,3,0,20.55,21,-0.4,0,6,0,0,1,14,Rzeszow,Belchatow,10,2017
12,10,0,21.278,21.098,-0.08,-0.464,5,33.33333333,0,4,7,1,21.22666667,19.57066667,0.76,0.2,6,100,0,0,14,GKS Katowice,Gdansk,10,2017
11,4,0,21.2,21.97333333,-0.6,-0.28,3,50,0,15,10,0,19.94666667,21.62666667,-0.92,-0.92,7,0,0,0,15,Jastrzebski,Zawiercie,10,2017
9,12,1,21.3264,21.1856,0.08,0.1872,5,50,0,7,9,0,20.8352,20.69973333,0.2992,0.4,5,50,0,0,17,Szczecin,Verva Warszawa,10,2017
10,11,1,21.34346667,21.49493333,0.12,0.1168,6,50,0,9,10,1,22.0224,21.21173333,0.2288,-0.4,4,50,0,1,18,Bedzin,GKS Katowice,10,2017
11,3,1,21.44,20.6,-0.4,0.28,4,50,0,3,5,1,22.18,19.06666667,1.136,0.72,7,100,0,1,18,Belchatow,Olsztyn,10,2017
6,7,0,21.31466667,20.65653333,0.6,0.008,4,66.66666667,0,8,4,1,21.96,21.44533333,0.376,0.4,3,66.66666667,0,0,18,Gdansk,Jastrzebski,10,2017
16,14,0,20.232,22.036,-0.4,-0.976,7,0,0,12,8,0,21.4624,21.7984,-0.4688,-0.72,5,25,0,1,18,Bielsko-Biala,Czarni Radom,10,2017
14,13,1,19.56373333,22.312,-1.08,-0.9712,5,25,0,13,15,0,20.7424,21.816,-0.7312,-1.08,6,25,0,1,18,Kielce,Bydgoszcz,10,2017
3,1,1,23.14133333,21.424,0.72,1.176,7,100,0,2,6,1,22.56186667,20.20853333,1.3152,1.08,7,100,0,0,19,Kedzierzyn-Kozle,Cuprum,10,2017
3,6,0,22.69949333,20.91682667,0.56,0.65216,1,80,0,13,3,0,21.592,20.92,0.024,0.6,2,33.33333333,0,1,20,Cuprum,Belchatow,10,2017
8,2,0,21.528,22.44373333,-0.28,-0.3568,7,50,0,9,4,0,21.808,21.75626667,0.1008,0.12,3,50,0,0,21,Rzeszow,Jastrzebski,10,2017
2,5,1,22.184,19.69333333,0.6,1.1088,3,100,0,15,10,0,19.824,22.30133333,-1.336,-1.336,6,0,0,1,21,Olsztyn,Zawiercie,10,2017
10,9,0,20.93482667,21.62645333,0.024,-0.36064,4,40,0,15,13,0,19.91765333,22.91626667,-1.37696,-0.28,3,20,0,0,21,Verva Warszawa,Kielce,10,2017
11,8,1,22.16992,21.17205333,0.12,0.22496,3,40,0,1,1,1,23.26306667,21.7892,1.3408,0.6,2,100,0,1,21,Czarni Radom,Kedzierzyn-Kozle,10,2017
7,10,1,22.68458667,21.50272,0.536,0.78304,4,60,0,8,12,1,22.12778667,21.21514667,0.74976,0.04,5,60,0,0,22,GKS Katowice,Szczecin,10,2017
12,11,0,21.60810667,22.26261333,-0.504,-0.50656,5,40,0,5,7,1,21.65173333,20.76522667,0.2064,-0.44,5,75,0,1,23,Bedzin,Gdansk,10,2017
16,14,0,19.91893333,22.6288,-0.92,-1.3808,7,0,0,10,4,0,21.4064,21.60501333,-0.11936,-0.104,4,40,0,1,25,Bielsko-Biala,Jastrzebski,10,2017
10,3,1,22.34026667,21.26933333,-0.52,0.6192,7,50,0,11,8,0,22.06926933,22.270976,-0.420032,0.024,6,33.33333333,0,0,27,Belchatow,Czarni Radom,10,2017
1,1,1,23.94378667,21.76469333,0.976,1.67264,7,100,0,13,15,1,21.66058667,21.71946667,0.01504,-0.264,7,40,0,0,28,Kedzierzyn-Kozle,Bydgoszcz,10,2017
16,14,0,19.60181333,23.10304,-1.336,-1.70464,3,0,0,9,9,1,21.74786133,21.634496,0.311488,-0.28,7,50,0,1,28,Bielsko-Biala,Verva Warszawa,10,2017
2,7,1,22.32138667,20.74551467,0.68,0.76512,5,80,0,8,2,1,21.4224,21.91498667,-0.08544,0.08,7,60,0,0,28,Gdansk,Rzeszow,10,2017
15,13,0,20.267456,23.33301333,-1.464,-1.701568,7,16.66666667,0,6,10,1,22.34766933,21.322176,0.826432,0.28,6,66.66666667,0,1,28,Kielce,GKS Katowice,10,2017
14,10,1,20.2992,22.08106667,0,-0.8688,7,25,0,6,6,0,22.692928,21.800128,-0.078272,0.464,7,66.66666667,0,1,28,Zawiercie,Cuprum,10,2017
10,12,0,21.82222933,21.17211733,0.664,0.399808,6,50,0,12,11,0,21.41981867,22.81009067,-1.005248,-0.12,5,33.33333333,0,1,28,Szczecin,Bedzin,10,2017
9,4,1,22.12512,20.95067733,0.12,0.504512,4,50,0,5,5,0,21.9872,20.19466667,0.68704,0.776,7,80,0,1,29,Jastrzebski,Olsztyn,10,2017
4,6,1,22.3943424,21.3601024,-0.152,0.1373824,6,71.42857143,0,9,4,0,22.36676267,22.16054187,-0.1963904,0.5168,5,42.85714286,0,1,3,Cuprum,Jastrzebski,11,2017
10,12,0,21.89778347,21.13769387,0.3312,0.1198464,6,42.85714286,0,2,7,1,22.85710933,20.72974507,1.212096,0.248,6,83.33333333,0,0,3,Szczecin,Gdansk,11,2017
3,5,1,22.98976,20.8224,0.28,1.149632,6,83.33333333,0,10,2,0,21.27125333,22.53198933,-0.668352,-0.536,7,50,0,1,4,Olsztyn,Rzeszow,11,2017
13,15,0,21.12846933,22.37557333,0.12,-0.587968,7,33.33333333,0,10,3,1,22.03221333,21.13546667,0.69536,1.08,7,60,0,1,4,Bydgoszcz,Belchatow,11,2017
11,11,1,21.33585493,22.68807253,-1.0032,-0.6041984,7,42.85714286,0,15,13,0,19.4139648,23.66641067,-1.9612544,-0.824,7,14.28571429,0,1,4,Bedzin,Kielce,11,2017
9,9,1,22.39828907,21.1075968,0.6192,0.8491904,7,57.14285714,0,1,1,1,24.15502933,21.21175467,1.938112,1.08,7,100,0,1,4,Verva Warszawa,Kedzierzyn-Kozle,11,2017
5,10,1,22.87813547,20.2577408,0.6288,1.2611456,7,71.42857143,0,16,14,0,19.48145067,23.482432,-1.963712,-0.72,7,0,0,0,4,GKS Katowice,Bielsko-Biala,11,2017
12,8,0,21.77541547,21.9767808,-0.504,-0.5360256,7,28.57142857,0,15,10,0,20.15936,21.90485333,-0.89504,-0.8688,7,20,0,0,6,Czarni Radom,Zawiercie,11,2017
16,14,0,20.58516053,23.9359456,-1.6688,-1.9709696,4,0,0,1,1,1,24.37402347,21.46940373,1.9504896,1.264,4,100,0,1,8,Bielsko-Biala,Kedzierzyn-Kozle,11,2017
9,9,0,22.41863125,21.93607744,0.09536,0.27935232,5,50,0,6,3,1,22.62577067,20.90837333,1.156288,1.464,5,66.66666667,0,1,9,Verva Warszawa,Belchatow,11,2017
4,7,0,22.73568747,21.53379605,1.144,0.5696768,7,71.42857143,0,5,5,0,22.85847467,21.72458667,0.3197056,1.2208,6,71.42857143,0,0,10,Gdansk,Olsztyn,11,2017
7,2,1,22.08366933,22.49225813,-0.024,0.0653184,6,57.14285714,0,6,6,0,21.38214059,22.08808192,-0.49009408,0.5712,7,62.5,0,0,10,Rzeszow,Cuprum,11,2017
16,14,0,19.33479509,24.14875648,-1.93504,-2.17677568,3,0,0,12,11,0,21.46868395,22.85045803,-0.88335872,0.104,7,37.5,0,1,11,Bielsko-Biala,Bedzin,11,2017
15,10,0,20.367488,21.68388267,-0.2,-0.916032,6,16.66666667,0,13,15,0,20.90277547,22.90045867,-1.0703744,-0.8112,7,28.57142857,0,1,12,Zawiercie,Bydgoszcz,11,2017
14,13,1,20.23117184,23.33312853,-1.7712,-1.16900352,7,25,0,10,12,1,22.46822677,21.36015509,0.49587712,-0.168,7,50,0,1,13,Kielce,Szczecin,11,2017
6,5,0,22.36677973,21.53966933,-0.376,0.05576448,4,62.5,0,1,1,1,24.49921877,20.04218965,2.16039168,1.6112,6,100,0,1,14,Olsztyn,Kedzierzyn-Kozle,11,2017
15,10,0,20.2939904,22.34710613,-0.76,-1.3328256,4,14.28571429,0,4,3,1,23.3672832,21.52669867,1.5250304,1.7712,7,71.42857143,0,1,16,Zawiercie,Belchatow,11,2017
8,12,1,22.97458142,20.75479074,0.66496,0.996701696,4,55.55555556,0,16,14,0,20.26783607,24.71900518,-2.141420544,-0.976,6,0,0,1,17,Szczecin,Bielsko-Biala,11,2017
12,8,1,21.58033237,21.82142464,-0.2032,-0.22882048,7,37.5,0,5,2,1,21.54693547,21.91380651,0.25225472,0.1712,7,62.5,0,1,18,Czarni Radom,Rzeszow,11,2017
13,15,1,21.72222037,22.32036693,-0.504,-0.25629952,6,37.5,0,9,4,1,22.89341013,21.19510016,0.44288768,1.01344,7,50,0,1,18,Bydgoszcz,Jastrzebski,11,2017
5,10,1,23.45250837,21.20619264,0.90304,1.40891648,7,75,0,2,3,1,23.96049323,21.95469227,1.82002432,2.01696,2,75,0,1,18,GKS Katowice,Belchatow,11,2017
10,9,0,22.734905,22.81552862,-0.523712,-0.376518144,7,44.44444444,0,15,10,0,20.96852565,23.14435157,-1.66626048,-0.89504,2,12.5,0,0,18,Verva Warszawa,Zawiercie,11,2017
11,11,1,22.57494716,23.08036642,-1.20256,-0.306686976,7,44.44444444,0,1,1,1,23.83937502,19.83375172,1.928313344,1.48896,4,100,0,1,18,Bedzin,Kedzierzyn-Kozle,11,2017
9,6,0,21.02571247,21.55046554,-0.7216,-0.592075264,7,55.55555556,0,6,5,0,21.69342379,21.47173547,-0.155388416,0.77664,5,55.55555556,0,1,19,Cuprum,Olsztyn,11,2017
3,7,1,22.34854997,21.30703684,1.1152,0.65574144,7,75,0,14,13,0,19.85160414,23.66650283,-1.535202816,-0.2592,6,22.22222222,0,0,19,Gdansk,Kielce,11,2017
13,15,0,21.44444297,22.85629355,-1.0032,-0.805039616,3,33.33333333,0,16,14,1,20.33426886,23.89520415,-1.513136435,-0.5808,4,10,0,1,21,Bydgoszcz,Bielsko-Biala,11,2017
1,1,1,23.92150001,19.46700138,1.3808,1.942650675,4,100,0,6,10,0,23.1620067,21.96495411,0.527133184,0.824,4,66.66666667,0,0,22,Kedzierzyn-Kozle,GKS Katowice,11,2017
3,7,1,23.54550665,21.51229614,1.49216,1.124593152,3,77.77777778,0,2,3,1,24.16839458,21.96375381,2.056019456,2.213568,4,77.77777778,0,1,22,Gdansk,Belchatow,11,2017
16,10,0,20.89482052,22.67548126,-1.208,-1.533008384,5,11.11111111,0,4,2,1,21.93754837,21.78104521,0.601803776,0.53696,5,66.66666667,0,0,23,Zawiercie,Rzeszow,11,2017
1,1,1,24.13720001,18.44026777,1.70464,2.15412054,2,100,0,10,12,0,22.49966513,20.72383259,0.597361357,0.4656,7,50,0,0,24,Kedzierzyn-Kozle,Szczecin,11,2017
15,14,1,21.26741509,22.71616332,-1.948032,-0.610509148,3,18.18181818,0,16,13,0,20.34794998,24.59986893,-1.828162253,-0.80736,5,20,0,0,24,Bielsko-Biala,Kielce,11,2017
5,5,1,22.48807236,21.24405504,-0.5008,0.475689267,6,60,0,12,8,0,21.5142659,22.15713971,-0.583056384,-0.1808,7,33.33333333,0,1,25,Olsztyn,Czarni Radom,11,2017
4,2,0,21.6300387,21.58483616,0.1808,0.281443021,2,60,0,13,15,0,20.75555437,23.28503484,-1.244031693,-0.04896,4,30,0,0,25,Rzeszow,Bydgoszcz,11,2017
2,3,1,24.33471567,21.63766972,-0.216,2.244815565,3,80,0,12,11,0,21.65995773,23.31429314,-0.645349581,0.4832,7,40,0,0,25,Belchatow,Bedzin,11,2017
